"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","07 Mar 2005","2148.25","2166.85","2143.05","2160.10"
"NIFTY 50","04 Mar 2005","2129.10","2152.75","2129.10","2148.15"
"NIFTY 50","03 Mar 2005","2093.40","2132.75","2093.35","2128.85"
"NIFTY 50","02 Mar 2005","2084.60","2096.35","2080.55","2093.25"
"NIFTY 50","01 Mar 2005","2103.10","2115.10","2073.80","2084.40"
"NIFTY 50","28 Feb 2005","2061.20","2106.20","2047.70","2103.25"
"NIFTY 50","25 Feb 2005","2057.30","2081.85","2051.20","2060.90"
"NIFTY 50","24 Feb 2005","2057.75","2070.50","2052.40","2055.30"
"NIFTY 50","23 Feb 2005","2058.70","2065.15","2051.35","2057.10"
"NIFTY 50","22 Feb 2005","2043.40","2061.65","2036.60","2058.40"
"NIFTY 50","21 Feb 2005","2055.15","2065.75","2039.90","2043.20"
"NIFTY 50","18 Feb 2005","2062.45","2076.70","2048.85","2055.55"
"NIFTY 50","17 Feb 2005","2069.10","2069.15","2045.85","2061.90"
"NIFTY 50","16 Feb 2005","2090.00","2103.40","2059.45","2068.80"
"NIFTY 50","15 Feb 2005","2098.25","2101.60","2081.20","2089.95"
"NIFTY 50","14 Feb 2005","2083.05","2110.15","2083.05","2098.25"
"NIFTY 50","11 Feb 2005","2063.35","2084.50","2063.35","2082.05"
"NIFTY 50","10 Feb 2005","2070.10","2075.10","2049.85","2063.35"
"NIFTY 50","09 Feb 2005","2055.20","2077.70","2055.20","2070.00"
"NIFTY 50","08 Feb 2005","2055.00","2065.00","2043.60","2055.15"
"NIFTY 50","07 Feb 2005","2097.45","2098.00","2049.85","2055.10"
"NIFTY 50","04 Feb 2005","2079.40","2099.20","2060.80","2077.95"
"NIFTY 50","03 Feb 2005","2052.35","2083.75","2052.35","2079.45"
"NIFTY 50","02 Feb 2005","2062.15","2074.50","2045.50","2052.25"
"NIFTY 50","01 Feb 2005","2057.75","2072.50","2045.25","2059.85"
"NIFTY 50","31 Jan 2005","2008.45","2060.40","2006.35","2057.60"
"NIFTY 50","28 Jan 2005","1955.25","2014.25","1950.85","2008.30"
"NIFTY 50","27 Jan 2005","1931.90","1961.75","1929.00","1955.00"
"NIFTY 50","25 Jan 2005","1908.85","1934.25","1894.40","1931.85"
"NIFTY 50","24 Jan 2005","1925.30","1932.75","1902.90","1909.00"
"NIFTY 50","20 Jan 2005","1928.10","1940.95","1900.05","1925.30"
"NIFTY 50","19 Jan 2005","1934.10","1945.65","1922.35","1926.65"
"NIFTY 50","18 Jan 2005","1933.05","1956.95","1925.35","1934.05"
"NIFTY 50","17 Jan 2005","1931.75","1944.55","1902.45","1932.90"
"NIFTY 50","14 Jan 2005","1954.90","1961.40","1922.85","1931.10"
"NIFTY 50","13 Jan 2005","1922.50","1963.40","1916.95","1954.55"
"NIFTY 50","12 Jan 2005","1953.60","1966.65","1900.85","1913.60"
"NIFTY 50","11 Jan 2005","1982.70","1988.90","1947.35","1952.05"
"NIFTY 50","10 Jan 2005","2016.75","2025.90","1974.80","1982.00"
"NIFTY 50","07 Jan 2005","1998.25","2021.45","1992.55","2015.50"
"NIFTY 50","06 Jan 2005","2031.55","2035.65","1984.25","1998.35"
"NIFTY 50","05 Jan 2005","2103.75","2105.10","1990.15","2032.20"
"NIFTY 50","04 Jan 2005","2116.95","2120.15","2100.55","2103.75"
"NIFTY 50","03 Jan 2005","2080.00","2118.60","2080.00","2115.00"
